Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60
Tracks 1 to 60
147, , , , , , , , , , , , , , , , , , , , , ,666.061,620.3293, , , , , , , , , , , , , ,786.17444,640.22095, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,723.061,117.01219, , , , ,1199.9193,486.2097, ,1023.3182,305.5, ,1213.1327,778.1531, ,728.6429,547.7143, ,1299.5652,881.6957, , , , ,832.54443,823.92224, ,529.4524,607.4286, ,1188.375,972.28125, ,1085.2142,962.84283, ,798.3,1028.4333, ,588.3,969.65, ,855.4231,488.34616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
148, , , , , , , , , , , , , , , , , , , , , ,668.1,619.8778, , , , , , , , , , , , , ,788.881,643.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.3333,117.611115, , , , ,1197.2028,488.66217, ,1021.60345,296.32758, ,1213.3628,776.22546, ,726.25,548.3929, ,1297.1459,877.3125, , , , ,824.8571,825.619, ,530.88464,603.70514, ,1188.5408,976.2959,*,1087.0,960.5, ,800.58,1024.94, ,581.60345,968.3276, ,847.2955,484.63635, ,1197.1,447.23334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
149, , , , , , , , , , , , , , , , , , , , , ,665.13635,616.75, , , , , , , , , , , , , ,791.413,638.5217, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,720.0714,115.92857,*, , , ,1199.0714,488.07144, ,1022.0333,289.5, ,1213.3572,773.5204, ,727.74243,547.0455, ,1297.1666,877.9375, , , , ,823.7558,823.5465, ,529.2,606.9, ,1191.178,977.14404, ,1084.8928,962.0, ,802.1842,1029.8158, ,578.0641,971.2436, ,852.3372,482.31396, ,1193.0,449.27777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
150, , , , , , , , , , , , , , , , , , , , , ,665.1458,616.9792, , , , , , , , , , , , , ,793.19385,645.1531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,721.9865,114.39189,*, , , ,1204.8529,484.0, ,1018.87836,288.0946, ,1209.0306,771.6429, ,734.0714,545.619, ,1299.2916,872.7708, , , , ,831.9146,822.64636, ,532.2222,604.30554, ,1188.3,978.7308, ,1087.8636,961.5606, ,804.2568,1035.2297, ,579.64636,969.86584, ,854.47675,480.5465, ,1198.1666,443.25, ,876.0,131.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
151, , , , , , , , , , , , , , , , , , , , , ,663.5,616.0, , , , , , , , , , , , , ,790.5714,647.6905, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.9545,111.13636, , , , ,1204.6111,490.68518, ,1019.12164,292.25674, ,1210.6666,769.5952, ,733.20734,544.10974, ,1299.9,875.65,*, , , ,832.3837,823.3837, ,530.6429,606.9857, ,1188.9822,977.3214, ,1086.473,964.4459, ,810.0,1038.5, ,584.62195,971.6951, ,850.9667,487.63333, ,1196.6333,446.8, ,881.38464,133.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
152, , , , , , , , , , , , , , , , , , , , , ,662.0319,621.8617, , , , , , , , , , , , , ,786.5612,655.051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,719.9091,110.681816, , , , ,1201.625,488.96875, ,1019.0143,291.9, ,1213.5541,770.06757, ,737.0,542.5, ,1295.5625,873.0625,*, , , ,829.939,823.35364, ,529.47296,607.06757, ,1186.25,971.71875, ,1093.6082,964.22974, ,815.1111,1038.6389, ,588.875,968.0, ,855.6905,486.83334, ,1197.4524,448.59525, ,882.9722,137.47223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
153, , , , , , , , , , , , , , , , , , , , , ,657.7766,623.7553, , , , , , , , , , , , , ,793.36664,652.6111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,718.9865,110.797295, , , , ,1201.9667,491.23334, ,1017.6667,293.76666, ,1213.419,772.3378, ,738.6795,538.39746, ,1296.1,871.85,*, , , ,829.3684,829.1316, ,532.6163,613.6163, ,1187.6163,974.3605, ,1097.7285,966.8714, ,815.5526,1030.6316, ,586.8684,966.7105, ,860.2727,483.52274, ,1193.3108,448.04053, ,883.1857,145.81429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
154, , , , , , , , , , , , , , , , , , , , , ,654.0106,630.0106, , , , , , , , , , , , , ,793.19385,645.1531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,713.0789,109.3421, , , , ,1199.9242,492.92426, ,1021.4429,290.52856, ,1216.1086,768.3043, ,745.1774,544.5645, ,1287.92,875.88,*, , , ,834.407,823.5, ,530.9146,613.5, ,1186.8334,978.3125, ,1094.8334,957.55554, ,817.06757,1034.9324, ,590.2,966.0, ,858.5625,477.25, ,1193.0143,451.75714, ,886.1111,141.63889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
155, , , , , , , , , , , , , , , , , , , , , ,656.91174,631.2451, , , , , , , , , , , , , ,790.56665,645.94446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,707.89026,117.20731,*, , , ,1202.371,493.59677, ,1018.7439,294.5, ,1209.7452,767.10376, , , , ,1287.5682,875.6591, , , , ,839.4756,829.7439, ,531.5465,604.6628, ,1183.694,975.88806, ,1093.2567,952.47296, ,819.7069,1034.7413, ,594.0952,959.1429, ,863.8953,470.03488, ,1199.6,448.36667, ,885.7353,142.23529, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
156, , , , , , , , , , , , , , , , , , , , , ,659.5455,627.6818, , , , , , , , , , , , , ,791.07776,639.54443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,709.79785,122.69149, , , , ,1206.419,499.98648, ,1014.93243,299.74326, ,1211.1,765.66364, , , , ,1287.5975,874.7195, , , , ,834.875,827.85, ,535.6429,603.4286, ,1183.8793,975.2931, ,1099.2028,954.8514, ,821.0625,1030.75, ,592.0128,960.60254, ,861.6,468.12, ,1203.4062,445.90625, ,885.36487,140.90541, ,765.5909,446.54544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
157, , , , , , , , , , , , , , , , , , , , , ,658.8333,625.9762, , , , , , , , , , , , , ,799.6,638.12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,709.4184,126.54082, , , , ,1204.4429,499.44287, ,1015.37805,301.06097, ,1211.3334,764.0625, , , , ,1282.6282,874.5769, , , , ,833.2907,824.6628, ,534.8043,594.23914, ,1184.9546,979.4636, ,1106.6613,954.1129, ,825.881,1026.119, ,592.0,959.5, ,857.23914,462.13043, ,1203.1552,440.39655, ,887.1286,140.72858, ,765.0238,442.2619, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
158, , , , , , , , , , , , , , , , , , , , , ,656.593,628.68604, , , , , , , , , , , , , ,802.051,638.949, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,711.5185,132.0, , , , ,1204.9572,502.58572, ,1017.225,305.525, ,1215.4822,763.4643, , , , ,1279.5,870.2436, , , , ,835.5,821.35364, ,535.0952,597.1429, ,1181.6719,981.3281, ,1110.7858,951.2857, ,822.2568,1033.0405, ,592.1667,962.5, ,860.3542,461.08334, ,1205.4333,446.56668, ,883.19696,145.40909, ,766.9762,442.16666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
159, , , , , , , , , , , , , , , , , , , , , ,654.8721,629.7558, , , , , , , , , , , , , ,797.8333,642.74445, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,714.6458,132.83333, , , , ,1200.8549,503.8871, ,1016.45,301.325, ,1211.7391,764.95654, , , , ,1276.7727,870.5,*, , , ,834.56384,816.94684, ,537.4318,594.4545, ,1177.6136,985.86365, ,1112.6936,955.4677, ,824.3108,1031.0405, ,592.375,965.1875, ,855.3261,458.65216,*,1203.1897,440.9138, ,885.6667,146.30556, ,764.65216,439.69565, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
160, , , , , , , , , , , , , , , , , , , , , ,657.619,637.9762, , , , , , , , , , , , , ,797.7083,642.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,716.7857,132.54082, , , , ,1204.1757,506.28378, ,1018.3421,301.28946, ,1208.3966,765.81036,*, , , ,1271.4302,864.8953,*, , , ,835.43616,816.05316, ,539.44116,590.2451, ,1180.6136,982.3182, ,1114.4062,957.3125, ,826.8684,1032.0, ,599.5,963.12964, ,856.117,463.4149, ,1202.5714,435.14285, ,886.1177,147.82353, ,759.8043,437.1087, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
161, , , , , , , , , , , , , , , , , , , , , ,663.3444,639.5, , , , , , , , , , , , , ,796.54083,647.17346, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,719.2241,126.706894, , , , ,1205.25,506.33334, ,1016.8939,302.25757, ,1206.5465,762.2907,*, , , ,1271.5186,862.4815, , , , ,836.5682,810.5455, ,539.56665,591.63336, ,1179.7667,979.45, ,1119.2742,950.79034, ,831.1842,1026.1842, ,597.3,969.3, ,855.04346,463.80435, ,1200.1154,432.30768, ,885.64703,152.11765, ,756.3936,439.98935, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
162, , , , , , , , , , , , , , , , , , , , , ,663.40247,636.061, , , , , , , , , , , , , ,795.1667,646.7292, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,719.4,131.8, , , , ,1204.0,511.5, ,1017.56665,301.13333, ,1207.2906,754.5, , , , ,1272.6578,861.5526, , , , ,834.40247,809.8415, ,538.7045,582.9773, ,1175.517,979.6525, ,1113.3438,946.6875, ,833.5,1020.6539, ,597.8611,971.4167, ,853.15,464.5, ,1196.5,433.0, ,885.7105,150.6579, ,759.3913,436.13043, ,853.1667,289.33334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
163, , , , , , , , , , , , , , , , , , , , , ,664.79266,640.03656, , , , , , , , , , , , , ,793.92224,647.0333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,716.0263,132.6579, , , , ,1205.1052,515.5, ,1022.4032,302.98386, ,1208.9219,758.2969, , , , ,1269.211,860.74445, , , , ,829.7,811.2, ,539.43335,587.05554, ,1171.9445,977.5741, ,1114.6765,939.94116, ,833.9,1019.625, ,597.0,972.5, ,852.61365,463.81818, ,1198.78,430.42, ,894.25757,149.25757, ,757.9,436.16666, ,847.8333,289.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
164, , , , , , , , , , , , , , , , , , , , , ,658.9,644.225, , , , , , , , , , , , , ,788.5,647.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,716.4459,139.01352, , , , ,1203.3108,515.58105, ,1022.5741,304.53705, ,1205.3813,758.5, , , , ,1268.8594,861.6094, , , , ,835.2778,812.1389, ,541.35364,589.35364, ,1171.575,978.575, ,1112.758,944.5968, ,834.5244,1026.1586, ,594.5833,976.0278, ,854.9878,464.15854, ,1200.0927,425.53705, ,896.4032,151.98387, ,756.1279,433.40698, ,848.6,283.8, ,1305.3334,982.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
165, , , , , , , , , , , , , , , , , , , , , ,657.2111,643.6111, , , , , , , , , , , , , ,792.43616,645.20215, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.0,140.0, , , , ,1198.4487,518.1923, ,1020.3421,302.55264, ,1205.5741,762.7037, , , , ,1264.7745,862.32355, , , , ,835.5952,815.119, ,545.17566,591.82434, ,1171.5541,979.9054, ,1116.5358,948.6071, ,830.9595,1028.419, ,599.8333,971.6389, ,861.0714,469.44287, ,1196.197,418.04544, ,893.82,151.58, ,760.54083,438.07144, ,853.9,282.15, ,1306.5,976.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
166, , , , , , , , , , , , , , , , , , , , , ,657.0128,642.11536, , , , , , , , , , , , , ,792.12,646.92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,727.0238,138.40475, , , , ,1200.7,523.0, ,1017.7273,301.9091, ,1209.22,767.46, , , , ,1267.3478,860.6957, , , , ,839.21796,816.85895, ,542.8158,583.7895, ,1171.6212,980.6212, ,1110.8928,950.0, ,832.4474,1031.579, ,596.7414,976.39655, ,861.0333,466.76666, ,1199.242,419.46774, ,893.5,154.03125, ,756.6163,437.61627, ,856.9286,277.39285, ,1303.0625,976.875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
167, , , , , , , , , , , , , , , , , , , , , ,655.9375,647.53125, , , , , , , , , , , , , ,795.3913,649.13043, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,726.2857,133.78572, , , , ,1198.1052,520.8421, ,1016.1667,300.6905, ,1204.5,768.4167, , , , ,1266.5834,863.05, , , , ,835.6163,809.47675, ,548.06,585.74, ,1172.8448,981.87933, ,1112.3387,949.629, ,838.4211,1030.6842, ,600.8333,970.2273, ,863.0,462.43332, ,1201.5,417.67142, ,893.43335,151.73334, ,755.2083,442.66666, ,855.96875,275.9375, ,1305.0454,970.63635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
168, , , , , , , , , , , , , , , , , , , , , ,656.35187,649.0185, , , , , , , , , , , , , ,799.2659,646.71277, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,724.8077,135.15384, , , , ,1195.0526,527.6842, ,1007.7857,297.5, ,1200.7142,767.2857, , , , , , , , , , ,830.7105,810.4211, ,543.2917,583.125, ,1177.1383,976.69147, ,1112.3125,944.5625, ,839.8333,1029.0, ,602.6071,972.4286, ,859.5294,460.85294, ,1198.421,420.5263, ,895.0926,152.98148, ,760.06525,444.71738, ,856.2143,273.01428, ,1300.9073,970.94446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
169, , , , , , , , , , , , , , , , , , , , , ,656.1129,649.1129, , , , , , , , , , , , , ,800.8111,646.1222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,724.7174,140.54347, , , , ,1193.6842,527.6842, ,1005.8333,292.75, ,1200.2046,764.38635, , , , , , , , , , ,831.5789,813.6579, ,544.6111,583.7222, ,1172.0853,977.10974, ,1106.4333,945.9, ,839.92426,1034.9242, ,597.0,968.8889, ,864.2895,464.71054, ,1193.9,422.01428, ,899.2778,157.75926, ,755.43616,446.0532, ,854.7222,276.05554, ,1292.8462,972.8461, ,1269.9714,864.74286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
170, , , , , , , , , , , , , , , , , , , , , ,657.875,648.2917, , , , , , , , , , , , , ,802.5,643.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.86365,137.81818, , , , ,1190.2894,532.5789, ,1006.4091,293.31818, ,1200.0741,763.62964, , , , , , , , , , ,834.11536,810.39746, , , , ,1170.7075,978.65094, ,1104.2333,943.0, ,838.5303,1033.8334, ,598.4375,975.0, ,869.2222,461.27777, ,1189.1666,423.08975, ,900.69354,160.95161, ,756.9889,444.47778, ,855.56665,274.56668, ,1297.3518,973.7963, ,1271.0753,859.7192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
171, , , , , , , , , , , , , , , , , , , , , ,663.5,650.3205, , , , , , , , , , , , , ,802.4375,647.3542, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.96155,143.11539, , , , ,1189.0385,533.7308, ,1012.2,291.8, ,1201.1508,762.05554, , , , , , , , , , ,834.3108,816.36487, , , , ,1173.9082,978.2959, ,1100.2037,942.5, ,847.32855,1036.7858, ,600.85297,974.8823, ,868.0714,462.44287, ,1191.0,425.5, ,897.39655,155.63792, ,752.5,441.5, ,857.2353,275.14706, ,1291.9073,971.7593, ,1266.2465,854.331, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
172, , , , , , , , , , , , , , , , , , , , , ,665.84375,649.09375, , , , , , , , , , , , , ,803.2234,646.8617, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,722.7727,142.40909, , , , ,1193.622,535.59753, , , , ,1201.3334,763.7778, , , , , , , , , , ,834.9872,813.2692, , , , ,1171.3909,979.2091, ,1101.5741,942.4259, ,852.94116,1036.5, ,601.29486,970.78204, ,865.11536,460.83334, ,1189.9706,419.55884, ,896.61536,156.6923, ,749.4783,445.26086, ,855.1818,275.9091, ,1297.0,972.0, ,1268.82,855.5933, ,678.1429,114.03571, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
173, , , , , , , , , , , , , , , , , , , , , ,665.6111,650.3333, , , , , , , , , , , , , ,800.94684,645.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1194.0641,536.4231, , , , ,1200.5638,756.883, , , , , , , , , , ,835.0806,810.9516, , , , ,1173.5294,978.2059, ,1102.7069,941.18964, ,852.90625,1031.0, ,603.9103,971.2692, ,867.45746,458.7553, ,1191.7727,418.4091, ,895.63336,154.3, ,748.6905,447.64285, ,855.2742,276.69354, ,1294.5741,971.0926, ,1268.8513,860.56757, ,680.0,113.666664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
174, , , , , , , , , , , , , , , , , , , , , ,667.3,650.4, , , , , , , , , , , , , ,797.5833,648.2708, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1195.825,541.525, , , , ,1203.349,756.40564, , , , , , , , , , , , , , , , ,1176.8055,976.5, ,1103.9333,945.3, ,854.76666,1025.3, ,601.575,971.125, ,865.951,455.51962, ,1187.0428,413.1857, ,898.84485,156.22414, ,747.6395,456.68604, ,854.25,278.59375, ,1290.5741,973.9074, ,1273.0428,862.8143, ,674.0417,115.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
175, , , , , , , , , , , , , , , , , , , , , ,665.63635,653.13635, , , , , , , , , , , , , ,801.5222,646.6556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1196.575,545.7, , , , ,1200.4667,758.13336, , , , , , , , , , , , , , , , ,1183.8704,978.14813, ,1107.8704,938.2407, ,856.7222,1029.8889, ,602.14105,971.0897, ,865.049,452.63727, ,1186.5,415.20587, ,899.03845,161.42308, ,744.9667,453.63333, ,851.875,281.5, ,1293.1333,976.86664, ,1275.6691,865.1761, ,673.8469,116.80612, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
176, , , , , , , , , , , , , , , , , , , , , ,668.1,654.34, , , , , , , , , , , , , ,800.1279,647.3837, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1196.1285,546.7286, , , , ,1197.8243,762.17566, , , , , , , , , , , , , , , , ,1182.4678,974.0806, ,1110.7069,933.18964, ,861.82355,1031.5294, ,601.4474,974.6579, ,859.8774,456.21698, ,1189.2188,418.90625, ,897.46295,164.64815, ,747.0,449.5238, ,849.9583,279.79166, ,1287.7963,975.35187, ,1272.3136,863.2627, ,677.76416,112.537735, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
177, , , , , , , , , , , , , , , , , , , , , ,672.6,653.8, , , , , , , , , , , , , ,795.43024,648.3605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1197.629,545.14514, , , , ,1198.0869,761.087, , , , , , , , , , , , , , , , ,1181.2018,975.8158, ,1104.2097,930.79034, ,855.5,1030.9166, ,601.9857,979.1857, ,861.3542,462.8125, ,1192.2142,421.7857, ,899.9167,167.66667, ,748.6951,448.91464, ,852.8182,281.31818, ,1287.06,976.3, ,1270.1724,864.60345, ,676.6042,109.020836, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
178, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794.03845,650.29486, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1202.4474,539.5789, , , , ,1199.2959,753.7449, , , , , , , , , , , , , , , , ,1181.2925,975.8774, ,1108.15,925.6, ,858.86365,1027.4395, ,601.24286,979.24286, ,862.45557,458.78888, ,1191.3286,416.3, ,899.4286,166.89285, ,751.2381,442.61905, ,855.8461,278.5, ,1286.0518,971.9138, ,1271.3387,862.4677, ,675.6556,103.27778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
179, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794.7143,645.9762, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1207.0,538.5, , , , ,1201.431,752.9138, , , , , , , , , , , , , , , , ,1184.5178,974.0, ,1111.5,924.0, ,854.4259,1027.3518, ,603.1923,975.4231, ,864.34314,451.42157, ,1190.9595,419.5811, ,899.9211,169.92105, ,755.75,443.025, ,852.46295,277.83334, ,1289.5741,972.9074, ,1272.8043,862.06525, ,675.9681,101.54256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,798.6667,648.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1214.5769,544.6539, , , , ,1199.5,747.7857, , , , , , , , , , , , , , , , ,1185.7778,975.1667, ,1112.8334,924.05554, ,853.94446,1026.3889, ,605.2692,973.78204, ,863.3039,447.2647, ,1195.8055,422.66666, ,902.63043,174.97826, ,755.82556,435.2907, ,853.7,278.66, ,1287.6428,975.0, ,1269.5,858.3889, ,671.36664,102.166664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
181, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,803.7683,649.7683, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1218.7858,545.47144, , , , ,1199.6177,745.3823, , , , , , , , , , , , , , , , ,1180.6578,981.0263, ,1112.7162,925.6892, ,859.0714,1024.4642, ,602.14703,976.2647, ,863.8023,449.9186, ,1194.4117,426.67648, ,902.375,174.5, ,752.79266,434.42682, ,850.82,274.58, ,1286.74,971.9, ,1266.6694,861.3644,*,673.03845,104.03846,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,799.5769,650.62823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1218.527,549.9865, , , , ,1199.0,744.5, , , , , , , , , , , , , , , , ,1184.079,982.6579, ,1107.1052,927.9211, ,862.6923,1024.1923, ,602.40625,975.25, ,863.5465,450.03488, ,1195.9722,420.6389, ,902.34,174.22, ,752.28723,438.01065, ,853.12067,272.15518, ,1291.5,974.0, ,1264.0161,860.1613, ,674.58,106.06, ,752.9151,548.23584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
183, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,804.9872,650.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1224.1857,547.4143, , , , , , , , , , , , , , , , , , , , , , ,1182.7858,981.9, ,1104.5256,933.0897, ,867.0,1028.5, ,600.9474,975.5789, ,861.2826,456.93478, ,1199.5571,420.15714, ,900.7857,171.28572, ,748.0319,439.09573, ,852.9194,269.0484, ,1290.62,976.3, ,1269.3209,862.78357, ,670.2959,105.19388, ,748.58887,547.56665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,797.11536,646.9872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1225.3334,543.30554, , , , , , , , , , , , , , , , , , , , , , ,1186.0927,988.3889, ,1110.5,933.575, ,867.25,1025.2916, ,604.03845,970.1923, ,862.4091,457.6591, ,1193.5312,414.90625, ,897.4032,170.98387, ,744.5213,435.32977, ,853.2895,260.6579, ,1292.3462,977.96155, ,1272.0082,862.76227, ,670.2742,104.048386, ,749.1047,549.01166, ,539.5,599.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
185, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,799.6429,646.2143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1183.5625,988.8125, ,1111.4062,928.125, ,869.0,1023.0, ,603.0294,973.1177, ,869.425,460.25, ,1198.3966,414.63794, ,898.30646,168.95161, ,743.5909,435.13635, ,848.8333,268.30554, ,1293.5741,980.0926, ,1271.5,862.7857, ,670.6754,104.710526, ,748.2857,551.3333, ,538.0,602.8077, ,1220.9054,534.2568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
