Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64
Tracks 1 to 64
229, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,676.5857,364.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,815.23334,417.16666, , , , , , , , , , ,1039.1666,216.5, , , , ,943.41895,87.36487, , , , ,751.913,1036.174, ,623.1,194.9, ,968.2143,496.0, ,1015.4722,192.02777, ,845.25,239.25, ,1184.3276,579.7759, ,1128.8611,44.88889, ,555.7381,768.6905, ,1275.25,432.04166, ,864.1,367.9, ,1280.622,285.59756, ,756.84283,456.32858, ,671.0,273.0, ,1219.5,295.6613, ,691.87036,153.98148, ,927.5952,1076.4524, , , , , , , , , , , , , , , , , , , , , , 
230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,682.8461,361.34616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,818.08826,418.61765, , , , , , , , , , ,1041.2333,214.16667, , , , ,946.8023,87.31396, , , , ,755.6,1036.25, ,624.5,191.14706, ,965.5,498.0, ,1015.3,191.46666, ,844.1316,236.28947, ,1187.8334,579.4167, ,1129.3572,43.377552, ,552.6905,765.3095, ,1276.1086,431.41306, ,863.0,368.27777, ,1280.625,284.34375, ,757.4643,457.2857, ,675.5,276.14706, ,1218.5,294.5, ,690.7,154.0, ,927.8043,1070.4565, , , , , , , , , , , , , , , , , , , , , , 
231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,678.7143,358.67856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,818.3823,413.91177, , , , , , , , , , ,1043.0,223.72223, , , , ,944.5208,86.395836, , , , ,752.2941,1033.6765, ,628.91174,190.38235, , , , ,1011.4286,194.78572, ,851.5,234.83333, ,1194.5,580.5, ,1127.3334,47.92857, ,553.5417,765.4583, ,1278.1333,429.86667, ,854.3823,368.97058, ,1280.9166,286.69446, ,759.2,456.15, ,682.6111,274.77777, ,1220.0264,290.4737, ,683.88464,156.11539, ,925.9048,1071.5952, , , , , , , , , , , , , , , , , , , , , , 
232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,677.1539,356.84616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,818.0,414.5, , , , , , , , , , ,1038.0,223.27777, , , , ,947.881,86.92857, , , , ,753.6111,1030.4166, ,628.1667,187.5, , , , ,1014.26666,191.86667, ,851.14703,238.5, ,1194.119,585.0714, ,1134.8906,49.671875, ,552.5345,769.7069, ,1271.62,428.94, ,857.0,366.5, ,1281.425,286.15, ,761.7143,459.67856, ,684.5,281.5, ,1219.5286,294.58572, ,679.3421,156.07895, ,925.5732,1071.8903, , , , , , , , , , , , , , , , , , , , , , 
233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,681.413,357.8913, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,820.8333,409.5, , , , , , , , , , ,1037.8125,223.3125, , , , ,954.52563,88.34615, , , , ,752.0952,1027.4286, ,633.91174,187.38235, , , , ,1016.15717,188.44286, ,849.5,236.71053, ,1193.5869,586.15216, ,1137.3049,49.914635, ,551.3261,770.5, ,1267.2307,428.65384, ,859.2222,360.6111, ,1283.15,285.6, ,766.86,460.38, ,680.9706,286.85294, ,1224.6177,294.0, ,683.7,157.6, ,925.54,1066.48, , , , , , , , , , , , , , , , , , , , , , 
234, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,682.0217,358.28262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,819.14703,411.91177, , , , , , , , , , ,1033.2333,221.7, , , , ,956.53925,87.28432, , , , ,753.19696,1032.6515, ,629.5,185.71053, , , , ,1021.85895,185.39743, ,846.8333,229.23334, ,1194.7,584.3, ,1140.85,49.616665, ,555.54,767.1, ,1269.0,425.5, ,863.5,359.71054, ,1285.1666,281.92426, ,771.4091,459.04544, ,678.08826,290.61765, ,1228.5,294.82257, ,687.43335,158.23334, ,923.76666,1067.211, , , , , , , , , , , , , , , , , , , , , , 
235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,676.58,357.94, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,817.5,409.39474, , , , , , , , , , ,1037.921,220.60527, , , , ,961.05554,84.63333, , , , ,755.7258,1033.0483, ,629.0333,183.36667, , , , ,1021.55884,188.17647, ,854.91174,229.61765, ,1194.326,586.1957, ,1147.4517,46.419353, ,555.41895,768.9595, ,1272.6052,432.9737, ,869.3889,360.22223, ,1282.6143,274.75714, ,773.4474,459.42105, ,683.0,288.27777, ,1227.8784,293.74326, ,693.8333,156.58333, ,925.1875,1069.125, ,1030.0116,554.82556, , , , , , , , , , , , , , , , , , , 
236, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,681.7692,357.84616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,816.1111,404.77777, , , , , , , , , , ,1036.6,220.45, , , , ,962.413,85.54348, , , , ,758.45,1030.075, ,624.36664,183.96666, , , , , , , ,854.0,226.27777, ,1193.1666,587.4167, ,1152.375,46.767857, ,557.35187,767.9074, ,1275.42,437.78, ,865.0,362.5, ,1276.5714,276.64285, ,771.1842,463.5, ,683.91174,289.38235, ,1228.5294,291.29413, ,696.3947,154.5, ,923.4697,1071.8636, ,1029.4512,557.5732, ,1019.6,198.2, ,789.2647,328.44116, , , , , , , , , , , , , 
237, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,683.3276,359.39655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,820.08826,401.61765, , , , , , , , , , ,1033.9117,215.38235, , , , ,963.4318,81.25, , , , ,757.0714,1027.4286, ,626.7778,188.61111, , , , , , , ,853.5,228.63637, ,1193.6111,586.2037, ,1153.696,47.539215, ,555.15,774.05, ,1279.38,438.78, ,864.14703,358.5, ,1274.5769,276.44873, ,775.38464,463.15384, ,681.6579,282.3421, ,1224.6892,293.77026, ,695.34,153.54, ,922.7273,1067.5, ,1030.7424,552.9545, ,1023.12164,198.52702, ,787.0,326.5, , , , , , , , , , , , , 
238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,684.84375,360.0625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,820.5,397.0, , , , , , , , , , ,1036.0883,213.61765, , , , ,962.407,85.84884, , , , ,755.431,1028.0172, ,626.5,193.71053, , , , , , , ,853.55554,221.27777, ,1193.9783,584.1087, ,1152.0385,46.98718, ,557.7727,777.7273, ,1277.0,438.0, ,865.6111,354.22223, ,1276.0405,273.95947, ,772.61536,462.03845, ,683.91174,279.38235, ,1224.2693,294.16666, ,688.4259,156.53703, ,916.63043,1067.174, ,1028.75,552.75, ,1023.3333,195.22223, ,791.8125,326.4375, , , , , , , , , , , , , 
239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,685.1429,358.60715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,820.08826,398.61765, , , , , , , , , , ,1038.9736,215.13158, , , , ,961.6818,88.068184, , , , ,758.6,1027.8, ,625.85297,198.5, , , , , , , ,852.7105,222.5, ,1196.0217,584.23914, ,1152.5676,48.60811, ,556.6923,777.5, ,1273.9166,442.20834, ,862.125,353.75, ,1272.8572,265.09525, ,779.4583,460.875, ,685.3571,278.14285, ,1220.7894,295.5263, ,684.0,152.5, ,919.01514,1064.2273, ,1027.0927,552.4259, ,1025.0652,194.32608, ,796.2647,326.44116, , , , , , , , , , , , , 
240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,683.0,356.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,822.23334,397.16666, , , , , , , , , , ,1042.8158,207.6579, , , , ,964.36664,83.63333, , , , ,761.4286,1027.5952, ,623.9706,198.14706, , , , , , , ,854.2059,224.73529, ,1196.3846,585.1539, ,1155.6887,50.122643, ,555.18964,778.0517, ,1276.2097,436.7903, ,863.08826,348.61765, ,1273.25,263.1, ,779.61536,462.73077, ,683.6177,274.97058, ,1220.4474,291.92105, ,688.6,151.46666, ,922.2381,1062.5238, ,1026.18,550.86, ,1026.0186,192.53703, ,797.5,329.9375, , , , , , , , , , , , , 
241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,679.8461,359.30768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,818.2895,401.5, , , , , , , , , , ,1046.2826,210.80435, , , , ,963.5455,78.931816, , , , ,760.25,1025.2188, ,624.2647,194.73529, , , , , , , ,854.14703,222.91176, ,1201.26,583.54, ,1160.3306,49.194916, ,558.2143,780.9286, ,1280.0862,435.77585, ,859.7105,355.5, ,1269.5,266.2561, ,782.8333,459.2037, ,682.3889,276.44446, ,1218.5,291.5, ,689.3125,147.78125, ,922.7955,1065.341, ,1027.921,553.8947, ,1024.1177,191.47058, ,798.3,330.63333, ,534.4091,473.13635, , , , , , , , , , 
242, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,675.875,354.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,818.7105,401.5, , , , , , , , , , ,1043.9117,207.38235, , , , ,960.5,82.174416, , , , ,762.5,1021.6892, ,623.7941,198.79411, , , , , , , ,854.2647,226.44118, ,1204.4524,581.881, ,1159.9073,51.092594, ,559.62,788.14, ,1282.5,438.0, ,866.0,354.5, ,1271.3529,267.70587, ,782.18,463.82, ,685.2222,274.6111, ,1219.4714,292.67142, ,689.6539,148.84616, ,920.3889,1067.1666, ,1023.4394,551.01514, ,1025.0428,187.41429, ,804.08826,329.20587, ,532.0,467.7857, , , , , , , , , , 
243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,679.2308,357.15384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,817.44446,401.27777, , , , , , , , , , ,1043.4412,206.08824, , , , ,954.63727,77.22549, , , , ,764.5,1024.0, ,622.91174,200.38235, , , , , , , ,862.0263,222.13158, ,1211.65,577.75, ,1159.875,50.35, ,562.0714,786.5952, ,1281.18,438.82, ,865.0,351.5, ,1269.1923,264.3846, ,781.23334,459.2, ,690.9706,272.85294, ,1219.9117,290.61765, ,689.74,145.9, ,916.6,1062.9, ,1022.55884,551.1177, ,1024.9286,183.95714, ,803.0,325.27777, ,534.86365,463.04544, , , , , , , , , , 
244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,676.7,357.54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,817.7353,401.7353, , , , , , , , , , ,1038.2059,208.14706, , , , ,955.84784,77.54348, , , , ,764.4667,1030.1333, ,627.5,198.5, , , , , , , ,863.9706,218.14706, ,1211.5,574.0, ,1159.4429,51.357143, ,565.119,786.5, ,1281.9166,436.83334, ,866.5,354.5, ,1272.5513,265.70514, ,782.5345,458.2931, ,689.91174,280.38235, ,1220.06,294.26, ,688.84485,141.67241, ,919.2917,1061.75, ,1025.5769,550.6539, ,1025.7778,179.66667, ,805.67645,317.32352, ,535.5,462.3, ,686.0526,413.1579, , , , , , , 
245, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,682.8461,358.30768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,819.08826,406.38235, , , , , , , , , , ,1041.0,212.0, , , , ,947.629,81.69355, , , , ,768.8333,1032.0667, ,627.6111,198.5, , , , , , , ,860.1875,220.5625, ,1204.4259,579.05554, ,1155.6154,55.942307, ,565.3,784.94, ,1284.0151,437.10605, ,862.7,353.36667, ,1268.7972,273.66217, ,776.1539,457.5, ,691.91174,285.61765, ,1222.0518,290.77585, ,683.85297,146.5, ,916.3889,1062.789, ,1027.3334,550.2778, ,1028.2407,183.83333, ,803.0,324.27777, ,536.11536,465.1154, ,688.7,412.16666, , , , , , , 
246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,677.62,361.02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1036.9736,206.86842, , , , ,950.425,77.225, , , , ,764.7941,1031.0883, ,629.1111,197.77777, , , , , , , ,858.5526,216.13158, ,1208.4231,579.2692, ,1153.6273,54.28182, ,565.587,784.7174, ,1276.8549,437.75806, ,865.0,348.5, ,1273.939,275.08536, ,778.7174,457.23914, ,691.08826,280.61765, ,1222.8334,287.0926, ,681.75806,152.62903, ,919.8333,1059.7142, ,1029.2838,545.9054, ,1028.6052,184.28947, ,807.23334,329.16666, ,538.3182,463.68182, ,689.2826,413.41306, ,825.0625,414.75, , , , 
247, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,673.625,361.16666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1040.921,210.39473, , , , ,946.5238,83.42857, , , , ,767.44446,1034.6111, ,634.08826,202.91176, , , , , , , ,860.1111,216.77777, ,1211.0217,579.8913, ,1151.8334,57.25926, ,566.2368,777.6579, ,1275.2241,442.84482, ,863.7857,354.5, ,1277.0555,275.83334, ,778.371,450.5645, ,689.08826,278.61765, ,1224.8448,287.2586, ,677.5323,152.91936, ,915.6852,1065.4445, ,1037.3,548.4667, ,1027.9595,183.17567, ,814.125,329.0625, ,541.2143,462.0, ,688.4259,412.0926, ,819.91174,412.61765, , , , 
248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,672.7963,363.31482, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1039.0,211.5, , , , ,944.9103,82.98718, , , , ,767.5909,1035.8636, , , , , , , , , , ,862.0,217.27777, ,1207.5,582.375, ,1147.8137,53.2451, ,564.875,774.1667, ,1274.3334,441.25, ,863.3461,352.96155, ,1278.762,273.90475, ,780.8077,451.57693, ,685.8571,277.7143, ,1231.2778,289.94446, ,676.4231,155.42308, ,911.4783,1064.5869, ,1034.1177,553.2647, ,1025.5,187.21875, ,817.1429,328.2857, ,540.9286,460.07144, ,690.4286,414.7143, ,825.2222,409.3889, ,643.5714,207.35715, 
249, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,673.2241,359.67242, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1040.1471,209.91176, , , , ,949.28687,82.15574, , , , ,761.2273,1029.591, , , , , , , , , , ,863.2222,217.38889, ,1207.0,580.5, ,1143.0625,52.796875, ,561.95,768.6, ,1275.15,435.7, ,866.5,356.5, ,1275.6282,274.7564, ,777.0926,447.0926, ,690.1875,274.5625, ,1233.6786,291.67856, ,675.6923,148.96153, ,910.5182,1063.6455, ,1032.8043,551.84784, ,1025.197,186.65152, ,816.0,328.5, ,536.3,455.3, ,695.587,413.71738, ,817.5,403.76666, ,640.0,202.0, 
250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,673.55554,357.77777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1040.0,205.5, , , , ,946.71313,79.71311, , , , ,762.0862,1028.9138, , , , , , , , , , ,859.6,217.45, ,1208.9482,578.431, ,1141.7678,55.267857, ,560.46,769.1, ,1277.7727,439.0, ,870.6429,359.2143, ,1271.2778,275.5, ,785.34,449.78, ,692.9375,282.25, ,1235.5,292.9138, ,675.0769,145.42308, ,909.4524,1064.0476, ,1032.5625,550.1875, ,1019.90625,188.0625, ,821.0,332.5, ,532.7857,457.5, ,691.0769,414.26923, ,813.125,404.0625, ,643.08826,203.61765, 
251, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,669.8461,361.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1042.3889,201.44444, , , , ,953.03845,79.15385, , , , ,762.35364,1027.7683, , , , , , , , , , ,859.5,216.5, ,1208.2894,577.9211, ,1144.9,54.253845, ,556.2857,769.0, ,1275.8334,442.625, ,870.23334,360.16666, ,1265.8572,275.5238, ,786.1923,447.0, ,692.8333,283.16666, ,1233.4688,291.5625, ,671.0909,142.27272, ,905.6277,1063.9043, ,1033.2354,549.5, ,1021.5,189.92857, ,824.0333,336.16666, ,530.63336,459.96667, ,694.6071,420.0357, ,815.5,400.14706, ,639.91174,204.38235, 
252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,669.4167,367.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1048.0883,204.61765, , , , ,956.8488,81.058136, , , , ,762.1539,1036.5385, , , , , , , , , , ,860.45,209.6, ,1203.5,574.1429, ,1143.9746,50.652542, ,548.7105,766.4474, ,1276.5,443.69354, ,867.875,358.75, ,1263.9736,276.1842, ,789.15515,447.32758, ,688.6111,284.22223, ,1229.803,291.98486, ,668.5833,143.29167, ,902.6951,1060.3292, ,1030.1578,552.4211, ,1021.84283,191.24286, ,818.08826,330.61765, ,532.9,464.1, ,697.2222,414.6389, ,818.91174,400.38235, ,639.08826,207.61765, 
253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,672.20966,370.0484, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1045.9,201.56667, , , , ,958.0,79.20588, , , , ,762.63336,1036.0667, , , , , , , , , , ,862.9211,203.60527, ,1200.9286,571.8214, ,1138.3727,43.627274, ,545.0263,768.1316, ,1273.3125,445.5, ,863.5,359.0, ,1264.5769,277.14102, ,783.60345,444.1207, ,692.2222,280.6111, ,1234.1177,293.55884, ,672.84375,146.96875, ,906.6163,1058.5, ,1036.6936,549.85486, ,1019.375,188.03125, ,821.0333,322.16666, ,528.1,463.43332, ,696.3,420.5, ,819.9706,405.85294, ,639.8125,207.3125, 
254, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,671.0172,368.60345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1048.2333,197.83333, , , , ,959.09375,83.375, , , , ,767.5,1027.409, , , , , , , , , , ,866.3889,202.44444, ,1203.4131,570.06525, ,1135.5975,43.109756, ,542.61536,767.0, ,1273.3889,445.72223, ,867.6429,358.14285, ,1266.1578,280.89474, ,787.0714,445.17856, ,692.6875,283.6875, ,1236.5834,291.41666, ,669.1857,147.41429, ,905.2917,1055.7291, ,1038.375,547.2083, ,1015.30646,187.62903, ,821.0,322.0, ,525.7857,463.0, ,695.7857,420.35715, ,824.0,405.27777, ,643.125,209.0625, 
255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,673.0185,366.6111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1048.375,197.4375, , , , ,959.6951,82.89024, , , , ,768.8913,1027.1086, , , , , , , , , , ,866.9706,202.14706, ,1204.2693,567.2308, ,1138.591,43.245453, ,545.0862,768.0862, ,1272.6333,453.83334, ,872.625,353.5, ,1266.5,280.8684, ,780.2353,444.5, ,696.2895,283.5, ,1231.625,293.96875, ,672.2105,146.23685, ,903.6163,1057.1744, ,1035.5646,549.1774, ,1011.5,191.3, ,822.5714,326.35715, ,528.1,460.43332, ,691.6515,418.5303, ,818.2895,405.5, ,642.625,214.8125, 
256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,674.2647,365.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1051.0,193.27777, , , , ,962.63336,86.255554, , , , ,768.2105,1021.5, , , , , , , , , , ,867.05554,203.38889, ,1207.06,565.38, ,1140.9,40.833332, ,545.1957,767.8913, , , , ,879.0,353.5, ,1269.5,282.60526, ,783.7857,441.57144, ,693.32355,283.55884, ,1232.7069,294.60345, ,676.5,149.0, ,904.5833,1055.1875, ,1032.8243,550.0135, ,1009.3485,185.10606, ,820.8333,323.16666, ,527.7857,468.0, ,693.1875,419.6875, ,820.6111,401.22223, ,642.0,218.72223, 
257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,676.0926,362.98148, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,959.7766,87.24468, , , , ,768.8077,1022.7308, , , , , , , , , , ,862.0,199.27777, ,1208.94,565.62, ,1141.3948,36.72807, ,545.4286,766.3571, , , , ,881.5,354.80768, ,1267.325,284.25, ,787.7,440.8, ,692.7632,285.1842, ,1232.7646,297.64706, ,681.35187,151.42592, ,908.3269,1054.0385, ,1033.5,549.5, ,1004.8,184.7, ,823.6429,322.85715, ,528.7857,470.0, ,695.9286,418.17856, ,823.6177,397.97058, ,642.7105,216.5, 
258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,675.9,356.54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,962.4773,88.84091, , , , ,768.6395,1020.26746, , , , , , , , , , ,865.3421,202.3421, ,1210.0714,565.9286, ,1144.0778,40.233334, ,549.85297,763.41174, , , , ,878.8125,355.6875, ,1269.0555,283.55554, ,785.6667,440.54166, ,696.08826,284.20587, ,1234.8793,296.22415, ,682.38464,151.5, ,906.53174,1055.7222, ,1031.3611,551.8889, ,1006.5,180.5, ,828.08826,321.61765, ,529.5,470.0, ,696.81036,420.2931, ,824.9706,398.85294, ,646.7778,217.38889, 
259, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,681.0862,356.0862, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,958.413,84.13043, , , , ,769.5513,1025.8334, , , , , , , , , , ,865.3947,199.92105, ,1208.5769,568.8077, ,1144.3529,39.882355, ,550.9706,762.35297, , , , ,876.1,358.43332, ,1266.5834,282.5, ,780.0,444.5, ,697.08826,279.20587, ,1230.7059,299.2353, ,680.45,149.25, ,907.1429,1051.9048, ,1035.5625,550.71875, ,1004.6429,181.35715, ,827.1111,322.77777, ,532.88464,467.8846, ,691.8077,416.65384, ,823.91174,396.61765, ,646.91174,214.38235, 
260, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,680.4667,356.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,959.0926,83.09259, , , , ,770.7647,1026.7646, , , , , , , , , , ,867.5,203.71053, ,1205.95,564.85, ,1145.5339,40.177967, ,552.7632,760.9737, , , , ,877.9,361.1, ,1272.1285,285.92856, ,779.38,452.98, ,697.3,284.56668, ,1236.4678,298.53226, ,677.5417,144.83333, ,906.24286,1045.6143, ,1036.638,545.15515, ,995.85486,177.56451, ,823.91174,320.38235, ,530.0,473.0, ,691.44446,417.52777, ,827.7105,398.5, ,649.6579,216.3421, 
261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,683.0862,350.9138, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,961.54346,82.391304, , , , ,773.0714,1027.1072, , , , , , , , , , ,869.6111,201.77777, ,1205.3334,565.3333, ,1147.0,38.904762, ,553.5,759.5, , , , ,876.9,365.56668, ,1268.8846,285.03845, ,776.0,457.0, ,703.0,284.5, ,1236.3572,299.47144, ,683.5345,145.2931, ,905.6458,1045.1875, ,1039.0769,545.7308, ,998.9048,179.0238, ,826.91174,323.38235, ,531.0,479.7857, ,690.1667,420.06668, ,825.5,392.5, ,648.625,216.1875, 
262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,683.1667,347.62122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,964.71155,81.15385, , , , ,775.6389,1031.5, , , , , , , , , , ,866.3823,199.08824, ,1204.591,567.5909, ,1151.0264,36.254387, ,557.375,761.25, , , , ,875.875,369.25, ,1269.2273,285.5909, ,778.38464,458.15384, ,699.7,282.36667, ,1235.3276,302.36206, ,683.0926,145.42592, ,905.03845,1041.2693, ,1039.463,540.3889, ,992.9483,175.67241, ,819.2647,319.44116, ,536.1,477.1, ,691.1667,424.13333, ,830.85297,390.5, ,646.75,216.875, 
