Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75
83,977.2586,85.18965, ,585.74243,227.77272, , , , , , , ,974.2241,360.9138, ,573.40564,478.23584, ,1017.5,504.33334,*,458.11703,503.56384, ,518.1071,625.6786, , , , , , , ,335.33334,988.4167, , , , ,638.5333,455.86667, , , , , , , , , , ,873.8,309.4, ,818.4697,719.6818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1226.62,12.22, , , , , , , , , , , , , , , , , , , , , , ,1019.0833,55.25, ,173.5,914.5, ,879.5,419.5, ,691.5,1066.5, ,776.0,58.1, ,1366.5,321.5, ,1405.3572,373.2143, ,353.5,295.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
84,978.0,89.3, ,584.5,227.40323, , , , , , , ,980.60345,358.01724, ,575.3983,478.61865, ,1015.5,503.0, ,459.0,503.2097, ,522.05554,624.87036, , , , , , , ,329.08334,983.6667, , , , ,641.9074,459.42593, , , , , , , , , , ,876.61426,308.24286, ,813.125,721.71875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1222.625,15.291667, , , , , , , , , , , , , , , , , , , , , , ,1015.88464,56.884617, ,175.5,916.5, , , , ,689.13635,1068.591, ,772.9,56.766666, ,1365.25,321.9375, ,1406.5,372.75, ,352.83334,298.83334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
85,980.875,92.0, ,584.4143,221.81429, , , , , , , ,977.0862,360.94827, ,577.7295,478.66394, ,1013.875,509.5,*,459.53076,505.22308, ,521.7143,624.0, , , , , , , ,329.57144,989.0714, , , , ,639.0714,456.57144, , , , , , , , , , ,880.3378,306.0946, ,814.3125,719.8125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1229.1,17.46, , , , , , , , , , , , , , , , , , , , , , ,1017.08826,53.617645, ,176.5,914.5, , , , ,686.8077,1069.7307, ,776.1111,63.666668, ,1365.5,326.07144, ,1409.5,370.5, ,353.1,295.9, ,877.37274,417.79092, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
86,980.5,93.59375, ,585.9722,223.91667, , , , , , , ,981.14514,361.62903, ,579.3571,481.1, ,1016.1875,508.5625,*,461.98077,507.44232, ,520.0,625.3571, , , , , , , ,330.2143,986.6429, , , , ,639.86,461.74, , , , , , , , , , ,878.3889,306.02777, ,813.34375,717.8125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1226.5435,19.543478, , , , , , , , , , , , , , , , , , , , , , ,1012.6667,57.416668, ,175.0,908.5, , , , ,685.9375,1066.75, ,774.3571,59.42857, ,1370.7142,321.92856, ,1406.8334,370.5, ,350.5,297.0, ,877.125,419.0, ,1017.5,505.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
87,979.6071,93.21429, ,587.0,221.3, , , , , , , ,980.5,360.1, ,580.7963,483.03705, ,1017.88464,506.42307,*,458.0,513.35486, ,522.2778,627.2037, , , , , , , ,329.8846,985.3461, , , , ,638.5,462.5, , , , , , , , , , ,874.2568,304.47296, ,819.1129,716.85486, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1229.94,17.3, , , , , , , , , , , , , , , , , , , , , , ,1015.7143,55.785713, , , , , , , ,687.9286,1069.2142, ,770.94446,59.833332, ,1369.7,322.2, ,1406.1666,370.83334, ,345.35715,300.07144, ,878.5,418.0, ,1019.5,503.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
88,980.0833,98.75, ,586.03125,218.53125, , , , , , , ,981.2241,359.84482, ,582.8158,481.4649, ,1012.1667,504.43332,*,457.54544,513.4318, ,523.5714,629.0, , , , , , , ,328.7857,983.2857, , , , ,639.54,462.74, , , , , , , , , , ,875.24286,304.41428, ,816.0455,712.3788, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1230.3636,16.045454, , , , , , , , , , , , , , , , , , , , , , ,1017.7727,58.31818, , , , , , , ,688.0333,1066.6333, ,771.0909,59.5, ,1370.9615,319.34616, , , , ,347.1,302.9, ,878.5,413.91666, ,1013.5,501.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
89,976.61536,95.15385, ,584.4459,220.39189, , , , , , , ,979.85486,360.4355, ,581.75,484.05356, ,1010.11536,502.42307,*,457.53638,513.9727, ,528.4032,629.629, , , , , , , ,331.7143,983.2857, , , , ,640.5833,461.41666, , , , , , , , , , ,875.4032,311.7903, ,819.79034,713.79034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1230.0454,16.363636, , , , , , , , , , , , , , , , , , , , , , ,1019.25,54.25, , , , , , , ,696.88464,1064.8846, ,769.5,57.81579, ,1373.2693,323.19232, , , , ,344.7857,297.07144, ,877.86584,414.7195, ,1011.5,499.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
90,977.75,93.78571, ,585.9375,219.46875, , , , , , , ,975.9516,360.08066, ,583.40625,487.26562, ,1015.3,504.9,*,461.03967,519.3571, ,530.2143,625.1071, , , , , , , ,331.66666,980.1667, , , , ,640.3214,460.64285, , , , , , , , , , ,871.56665,308.7, ,818.4091,717.5303, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1227.85,19.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,699.0,1062.3334, ,770.96155,56.73077, ,1379.5,321.0, , , , ,344.75,293.875, ,875.5,418.5, ,1013.6667,508.41666,*,958.375,573.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,975.58826,97.617645, ,582.6515,219.10606, , , , , , , ,975.9828,363.63794, ,585.3182,485.0091, ,1014.1667,504.83334,*,457.96667,516.3333, ,532.6071,625.3214, , , , , , , ,332.63333,977.3, , , , ,636.7143,464.0, , , , , , , , , , ,875.8125,306.53125, ,824.18964,717.0172, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1226.75,17.9375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,700.11536,1061.8077, ,770.03845,59.73077, ,1379.5,320.5, , , , ,344.3889,299.27777, ,875.19385,416.37756, ,1013.3,508.9,*,958.53064,570.17346, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
92,971.5,95.76471, ,583.1177,215.82353, , , , , , , ,979.0517,361.81033, ,586.569,484.81033, ,1010.7,505.1,*,460.40195,518.53925, ,532.84375,624.25, , , , , , , ,328.7857,973.2857, , , , ,634.24194,465.8871, , , , , , , , , , ,881.2241,305.84482, ,823.96875,718.1875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1225.5,18.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,700.63336,1063.6333, ,765.1087,56.891304, , , , , , , , , , ,876.96155,417.73077, ,1009.6667,508.41666,*,959.6923,572.5769, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
93,972.5,95.59375, ,580.4394,218.22728, , , , , , , ,981.5,361.0, ,586.5,483.0, ,1008.5,503.0,*,454.52563,521.79486, ,532.74,623.02, , , , , , , ,327.57693,971.1923, , , , ,641.12067,467.67242, , , , , , , , , , ,882.53125,304.4375, ,824.3387,717.2742, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1222.2142,15.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,696.2273,1063.6818, ,768.95,58.35, , , , , , , , , , ,877.18,418.59332, ,1007.4091,507.27274,*,956.3991,572.70184, ,1408.0,368.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
94,972.7121,98.80303, ,577.4697,217.68182, , , , , , , ,983.4091,360.4091, ,590.54877,487.91464,*,1008.1,509.87143,*,456.64285,523.4286, ,531.61536,625.1923, , , , , , , ,326.5,975.3182, , , , ,644.13635,464.34848, , , , , , , , , , ,882.13336,307.86667, ,823.7258,718.9194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1225.4412,11.1470585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,770.0926,55.425926, , , , , , , , , , ,877.56384,421.73404, , , , ,953.9,577.9, ,1406.0,368.5, ,1026.8334,66.833336, ,1379.5,314.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
95,974.17645,98.17647, ,575.3889,214.19444, , , , , , , ,983.1,359.36667, ,587.3823,487.54413, ,1007.5,513.2037, ,454.32455,522.1667, ,531.75,626.3214, , , , , , , ,329.16666,973.2778, , , , ,644.76666,464.13333, , , , , , , , , , ,880.13336,308.86667, ,825.1774,715.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1224.3948,11.078947, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,768.7308,59.73077, , , , , , , , , , ,876.7973,421.3919, , , , ,954.0,577.5, ,1403.0,368.5, ,1028.75,69.75, ,1379.0,316.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
96,971.40625,99.4375, ,578.2143,211.39285, , , , , , , ,986.8889,360.27777, ,587.0965,486.88596, ,1004.12067,517.3276, ,451.5548,521.33563, ,535.38464,629.1923, , , , , , , ,326.5,977.7, , , , ,643.87933,466.43103, , , , , , , , , , ,883.53845,316.19232, ,827.3485,716.2879, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1226.7778,7.6666665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,770.0333,61.033333, , , , , , , , , , ,876.13043,421.63043, , , , , , , ,1400.0714,368.35715, ,1028.0,73.5, ,1382.0,320.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
97,967.47144,100.24286, ,574.625,209.71875, , , , , , , ,987.13635,362.77274, ,587.5,484.35965, ,1001.3182,516.5, ,450.91934,517.1774, ,536.0172,627.60345, , , , , , , ,326.5,976.9, , , , ,644.8929,468.32144, , , , , , , , , , ,880.5345,317.7069, ,830.1,719.5333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1226.409,9.409091, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,768.6429,56.5, , , , , , , , , , ,874.1053,421.28946, , , , , , , ,1400.7858,367.35715, ,1029.7,73.3, ,1384.0,324.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
98,969.7778,104.5, ,573.9516,213.79033, , , , , , , ,985.63043,361.71738, ,585.7,482.7, ,995.5,513.0, ,451.40323,513.9839, ,534.4286,631.3571, , , , , , , ,329.5,977.5, , , , ,646.4706,466.17648, , , , , , , , , , ,881.9286,317.5357, ,829.25757,719.74243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1224.5476,10.880953, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.5377,420.8585, , , , , , , ,1403.7858,366.92856, ,1032.125,72.875, ,1387.3,322.1, ,946.5,579.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99,966.5,101.59375, ,575.0,213.3, , , , , , , ,986.1667,360.83334, ,587.5923,490.36154,*,996.13635,514.4091,*,450.84692,516.54083, ,530.6724,635.84485, , , , , , , ,331.0,976.0, , , , ,644.14703,466.2647, , , , , , , , , , ,880.9074,321.42593, ,828.3125,719.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1222.6,12.45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,870.94,422.66, , , , , , , ,1401.5,365.5, ,1037.409,76.13636, ,1384.375,321.375, ,945.31396,579.94183, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,961.5,101.76471, ,570.7222,216.02777, , , , , , , ,988.8214,359.85715, ,585.5,494.48148, ,989.75,510.25,*,451.375,517.9375, ,531.5,633.5, , , , , , , ,332.5,974.5, , , , ,643.9483,467.2586, , , , , , , , , , ,880.6923,325.57693, ,828.34375,715.875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1222.5,13.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.75,421.4107, , , , , , , ,1403.7727,363.77274, ,1036.8636,74.045456, ,1379.8334,322.3889, ,947.2941,582.3823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101,964.4487,100.21795, ,575.5606,215.83333, , , , , , , ,987.63635,361.54544, ,585.2656,496.125,*,989.375,510.625,*,449.74194,521.0806, ,534.03845,635.3461, , , , , , , , , , , , , ,639.0,468.3846, , , , , , , , , , ,882.5,324.60715, ,829.55884,716.64703, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1219.2368,10.131579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.65,421.65, , , , , , , ,1401.125,363.125, ,1036.5,66.5, ,1382.6818,321.5909, ,943.86,584.5, ,341.5,979.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102,963.94446,96.44444, ,571.8,215.0, , , , , , , ,986.5455,362.22726, ,581.08826,497.86765,*, , , ,454.8409,523.5227, ,533.13635,633.63635, , , , , , , , , , , , , ,639.0926,470.46295, , , , , , , , , , ,885.0,323.0, ,832.5968,717.5645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1222.0,11.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.9,422.6, , , , , , , ,1400.9286,358.64285, ,1038.6111,69.22222, ,1383.6333,316.96667, ,941.0526,587.4211, ,340.5,978.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103,961.81036,99.086205, ,573.5606,215.83333, , , , , , , ,989.2059,359.79413, ,580.03625,498.06522, , , , ,454.72952,519.5, ,538.3,637.46, , , , , , , , , , , , , ,644.7174,473.5, , , , , , , , , , ,887.6539,322.30768, ,831.3333,718.13336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1214.119,9.214286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868.3929,420.42856, , , , , , , ,1402.5,359.05554, ,1039.25,68.25, ,1385.2693,315.19232, ,939.3958,587.1458, ,340.72223,974.05554, ,1313.5,782.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104,961.3889,96.19444, ,570.76666,217.33333, , , , , , , ,983.6,360.45, ,578.9375,499.9375, , , , ,459.55768,520.8269, ,540.1923,635.4231, , , , , , , , , , , , , ,639.7174,469.63043, , , , , , , , , , ,885.86664,322.13333, ,833.96875,720.1875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1215.4,7.45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1400.6666,353.83334, ,1040.2,70.8, ,1385.0834,311.25, ,937.5,586.5, ,344.68182,973.5909, ,1311.0,780.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105,959.8,99.4, ,572.25757,218.22728, , , , , , , ,990.23334,363.56668, ,573.5,500.35938, , , , ,460.1491,518.0965, ,543.76086,638.93475, , , , , , , , , , , , , ,635.96155,465.80768, , , , , , , , , , ,883.9483,322.2931, ,832.15625,722.4375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1216.5,15.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1404.5,356.5, ,1042.3572,70.07143, ,1381.4,312.6, ,933.36365,584.2273, ,345.7857,972.9286, ,1313.5,782.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
106,961.78125,99.71875, ,572.5571,219.84285, , , , , , , ,993.0,362.5, ,574.00793,499.83334, , , , ,463.42593,516.8333, ,546.8214,639.25, , , , , , , , , , , , , ,636.75,465.45, , , , , , , , , , ,890.24194,319.8871, ,833.9138,726.63794, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1222.2273,19.136364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1404.0,354.83334, ,1041.2273,72.318184, ,1381.0,313.3, ,934.9667,582.0333, ,345.0,975.3, ,1313.3889,782.2778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
107,958.9054,102.202705, ,573.3378,218.41891, , , , , , , ,993.2143,361.64285, ,576.6323,498.19116, , , , ,462.36,515.44, ,548.60345,637.6724, , , , , , , , , , , , , ,632.94,462.14, , , , , , , , , , ,890.3077,322.69232, ,833.2241,727.84485, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1223.6364,19.454546, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1400.8334,356.5, , , , ,1380.9615,315.34616, ,932.6111,583.7222, ,346.65384,976.7308, ,1315.7,782.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
108,955.3378,104.41892, ,577.6724,223.22414, , , , , , , ,992.0,357.5, ,575.9776,497.52985, , , , ,462.47296,516.4459, ,548.2931,637.5345, , , , , , , , , , , , , ,627.25,462.875, , , , , , , , , , ,890.0,317.89285, ,833.6111,725.46295, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1225.4,19.85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1401.8334,356.3889, , , , ,1379.0,316.0, ,932.8461,581.9231, ,349.73077,977.11536, ,1314.409,779.0455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
109,954.5263,104.42105, ,577.53125,221.0625, , , , , , , ,992.0,359.5, ,574.1087,495.38406, , , , ,467.11703,513.117, ,548.5,637.5, , , , , , , , , , , , , ,626.1667,458.83334, , , , , , , , , , ,891.36957,316.28262, ,832.8871,725.79034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1223.2273,19.454546, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1403.2142,352.92856, , , , ,1383.75,320.25, , , , ,350.33334,984.4167, ,1313.8846,776.4231, ,854.9,412.19092, ,711.25,582.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
110,954.1389,104.611115, ,572.87933,221.32759, , , , , , , ,991.7,359.6, ,575.3182,494.68182, , , , ,466.17856,511.7143, ,551.61536,637.1923, , , , , , , , , , , , , ,620.7759,461.5, , , , , , , , , , ,894.36365,312.77274, ,828.2273,724.2273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1216.2273,23.454546, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1405.5,345.31818, , , , ,1381.3182,318.77274, , , , ,353.63333,980.9667, ,1310.1364,776.0455, ,856.2381,413.0238, ,707.25,582.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
111,956.875,101.40625, ,570.1061,222.01515, , , , , , , ,986.3889,362.83334, ,577.1087,494.5435, , , , ,465.42,509.4, ,551.0862,634.12067, , , , , , , , , , , , , ,620.4231,464.96155, , , , , , , , , , ,896.3571,313.83334, ,825.0484,723.79034, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1213.8684,26.289474, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1401.7307,346.73077, , , , ,1386.5,318.33334, , , , ,355.2857,982.8571, ,1310.0,774.75, ,851.0179,409.8393, ,705.86365,584.0455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
112,958.0484,101.145164, ,566.7647,226.11765, , , , , , , ,991.0625,362.75, ,581.0357,496.125,*, , , ,468.26666,509.68332, ,550.8226,632.3387, , , , , , , , , , , , , ,624.7857,467.39285, , , , , , , , , , ,894.8571,316.7143, ,826.9815,726.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1215.2059,25.205883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1397.2858,342.85715, , , , ,1379.8636,321.4091, , , , ,354.16666,984.76666, ,1307.0,770.94446, ,852.5926,412.77777, ,706.875,586.875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
113,956.0806,103.33871, ,566.8,223.23334, , , , , , , ,995.56665,362.23334, ,579.34906,496.12265,*, , , ,464.29688,511.29688, ,550.5,633.84375, , , , , , , , , , , , , ,626.96875,469.84375, , , , , , , , , , ,900.0,320.5, ,826.9643,726.3929, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1211.409,23.59091, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1395.0834,341.25, , , , ,1378.6666,325.16666, , , , ,354.64285,983.3571, ,1309.5769,772.2692, ,850.7833,410.4, ,705.88464,587.88464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
114,958.9839,103.40323, ,566.5303,226.68182, , , , , , , ,997.4,363.3, ,581.903,493.69403, , , , ,459.70636,513.4048, ,548.7,631.73334, , , , , , , , , , , , , ,627.0484,463.7903, , , , , , , , , , ,902.2143,319.64285, ,829.0,724.7143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1212.9,21.86, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1396.409,343.04544, , , , ,1379.1666,322.6111, , , , ,354.03845,983.6539, ,1308.0385,775.3461, ,855.6228,411.1491, ,704.6,583.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
115,958.44446,100.583336, ,570.58826,227.85294, , , , , , , ,998.1667,364.5, ,584.9039,492.32693, , , , ,458.57144,515.0179, ,550.74,635.02, , , , , , , , , , , , , ,630.24194,467.8871, , , , , , , , , , ,902.6667,313.16666, ,831.8333,724.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1216.0264,19.078947, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1396.9286,344.64285, , , , ,1375.5,325.0, , , , ,351.63333,986.0333, ,1309.5,776.125, ,854.9146,409.9634, ,708.5,584.25, ,927.25,579.2143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
116,959.3823,103.617645, ,571.96875,225.84375, , , , , , , ,995.0,366.5, ,586.08826,492.70587, , , , ,458.95834,515.4167, ,546.54,636.9, , , , , , , , , , , , , ,634.7647,467.79413, , , , , , , , , , ,900.0,316.5, ,830.8333,724.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1217.8,18.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1394.5,344.33334, , , , ,1373.625,323.5, , , , ,347.96667,984.0333, ,1312.0,776.5, ,852.5714,409.0238, ,710.7222,584.05554, ,925.5,579.5, ,1172.7222,378.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
